timediff_ms,proto,srcIP,srcPort,dstIP,dstPort
35042,6,172.16.133.78,58385,184.50.240.134,80
35042,6,172.16.133.78,58392,216.246.75.64,80
35042,6,172.16.133.78,58388,216.246.75.64,80
35042,6,172.16.133.78,58391,216.246.75.64,80
35043,6,172.16.133.25,59887,108.28.150.190,22350
35056,17,172.16.133.73,56898,239.255.255.250,1900
35060,6,172.16.133.76,60548,5.79.25.106,443
35064,6,172.16.133.18,50281,157.56.238.6,443
35074,6,172.16.133.18,50280,157.56.238.6,443
35077,6,172.16.133.40,50025,173.252.110.27,443
35095,6,172.16.133.78,58905,130.64.83.164,64216
35103,6,172.16.133.24,57595,96.43.146.22,443
35105,17,172.16.133.56,49514,68.64.21.42,1853
35110,6,172.16.133.49,55146,54.235.187.196,443
35112,6,172.16.133.95,49359,157.56.240.102,443
35124,6,172.16.133.35,57171,96.43.146.22,443
35125,6,172.16.133.51,53000,157.56.232.214,443
35136,6,172.16.133.78,58852,69.120.250.50,11642
35138,17,172.16.133.85,51035,68.64.29.28,1853
35143,6,172.16.133.57,59184,216.115.216.98,443
35143,6,172.16.133.57,59186,216.219.115.160,443
35143,6,172.16.133.57,59187,216.115.217.198,443
35143,6,172.16.133.57,59182,64.74.80.185,443
35152,6,172.16.133.48,60506,184.173.190.13,80
35157,17,172.16.133.57,62560,67.217.86.242,8200
35167,6,172.16.133.116,53252,8.27.243.253,80
35185,6,172.16.133.78,50685,198.82.107.217,44419
35185,6,172.16.133.116,53254,8.27.243.253,80
35194,17,172.16.133.36,62603,68.64.21.42,1853
35203,6,172.16.133.56,53119,173.194.76.125,443
35204,17,172.16.133.49,58246,68.64.21.41,1853
35206,6,172.16.133.116,53253,8.27.243.253,80
35209,6,172.16.133.25,62051,68.49.25.49,55165
35214,17,172.16.133.99,56566,67.217.78.32,1853
35231,6,172.16.133.39,61143,216.115.208.199,443
35232,17,172.16.133.37,55363,68.64.21.36,1853
35245,17,172.16.133.60,63861,68.64.21.41,1853
35265,6,172.16.133.116,53249,8.27.243.253,80
35270,6,172.16.133.21,54015,157.56.238.6,443
35276,17,172.16.133.67,56707,68.64.21.46,1853
35284,6,172.16.133.48,60427,74.125.226.192,80
35285,6,172.16.133.48,60436,67.69.174.137,80
35285,6,172.16.133.48,60419,67.69.196.153,80
35289,17,172.16.133.92,64264,68.64.29.40,1853
35294,17,172.16.133.26,54654,68.64.21.37,1853
35299,17,172.16.133.109,49151,68.87.152.185,51130
35306,6,172.16.133.36,64862,132.245.2.22,443
35307,6,172.16.133.44,64677,208.111.161.254,80
35319,6,172.16.133.36,65076,132.245.2.22,443
35324,6,172.16.133.83,65169,96.43.146.176,443
35325,6,172.16.133.44,64678,208.111.161.254,80
35328,6,172.16.133.41,52778,199.204.31.83,80
35333,6,172.16.133.60,62037,216.115.208.199,443
35335,6,172.16.133.56,60850,67.217.64.54,443
35335,6,172.16.133.56,60851,67.217.66.54,443
35335,6,172.16.133.56,60847,67.217.65.54,443
35337,6,172.16.133.92,55692,216.115.217.201,443
35337,6,172.16.133.92,55694,216.115.217.210,443
35344,6,172.16.133.41,52811,199.204.31.83,80
35346,17,172.16.133.6,50747,8.8.8.8,53
35346,17,172.16.133.6,58034,8.8.8.8,53
35347,17,172.16.133.6,53835,8.8.8.8,53
35347,17,172.16.133.6,51505,8.8.8.8,53
35356,17,172.16.133.207,50477,68.64.21.45,1853
35357,6,172.16.133.126,61255,96.43.146.22,443
35361,6,172.16.133.39,62820,216.115.209.97,443
35361,6,172.16.133.118,58122,64.74.80.188,443
35361,6,172.16.133.118,58123,216.115.216.101,443
35361,6,172.16.133.118,58124,216.219.115.163,443
35361,6,172.16.133.118,58125,216.115.217.201,443
35364,6,172.16.133.25,59780,129.10.139.136,60873
35370,6,172.16.133.78,58715,216.52.242.80,80
35372,6,172.16.133.41,52812,208.47.254.26,80
35372,6,172.16.133.41,52813,208.47.254.26,80
35372,6,172.16.133.41,52814,208.47.254.24,80
35375,6,172.16.133.41,52815,208.47.254.32,80
35376,6,172.16.133.41,52816,208.47.254.32,80
35384,6,172.16.133.48,60504,74.205.80.2,80
35389,6,172.16.133.115,53588,173.194.43.58,80
35389,6,172.16.133.115,53609,173.194.43.45,80
35389,6,172.16.133.115,53719,173.194.43.45,80
35389,6,172.16.133.115,53628,173.194.43.60,80
35389,6,172.16.133.115,53562,173.194.75.103,80
35391,17,172.16.133.53,60838,68.64.21.40,1853
35401,6,172.16.133.41,52817,208.47.254.9,80
35401,6,172.16.133.41,52818,208.47.254.9,80
35411,6,172.16.133.78,59001,96.242.17.13,60086
35411,17,172.16.133.6,49425,8.8.8.8,53
35417,6,172.16.133.73,60604,74.125.226.59,80
35432,17,172.16.133.57,53807,68.64.21.62,1853
35439,6,172.16.133.73,60607,74.125.226.8,80
35439,6,172.16.133.41,52820,216.137.33.133,80
35448,6,172.16.133.28,49284,5.79.25.105,443
35451,6,172.16.133.57,59185,67.217.64.97,443
35461,6,172.16.133.39,49282,23.21.62.199,5222
35465,6,172.16.133.99,55880,173.194.43.3,443
35486,6,172.16.133.57,60187,184.73.197.44,443
35500,6,172.16.133.99,51689,216.115.209.97,443
35501,6,172.16.133.36,64953,67.217.64.99,443
35520,17,172.16.133.114,49319,68.64.21.44,1853
35527,6,172.16.133.118,57946,216.115.217.210,443
35527,6,172.16.133.118,57944,216.115.217.201,443
35528,6,172.16.133.35,55407,74.125.142.125,443
35530,6,172.16.133.95,49358,157.56.240.102,443
35550,6,172.16.133.56,56237,208.92.54.5,80
35554,6,172.16.133.87,59810,96.43.146.22,443
35562,17,172.16.133.6,60969,8.8.8.8,53
35564,17,172.16.133.6,49578,8.8.8.8,53
35565,17,172.16.133.6,60966,8.8.8.8,53
35565,6,172.16.133.41,52664,23.15.129.86,80
35571,6,172.16.133.41,52821,208.47.254.9,80
35572,6,172.16.133.41,52822,208.47.254.9,80
35572,6,172.16.133.41,52823,208.47.254.9,80
35573,17,172.16.133.6,63342,8.8.8.8,53
35573,6,172.16.133.29,60096,173.194.43.60,80
35581,6,172.16.133.56,60876,96.43.146.22,443
35586,6,172.16.133.56,50579,96.43.146.48,443
35591,6,172.16.133.41,52824,23.67.242.27,80
35591,6,172.16.133.41,52825,23.67.242.27,80
35592,6,172.16.133.41,52826,23.67.242.27,80
35592,6,172.16.133.41,52827,23.67.242.27,80
35592,6,172.16.133.41,52828,23.67.242.27,80
35592,6,172.16.133.41,52829,23.67.242.27,80
35592,6,172.16.133.20,61376,96.43.146.22,443
35593,6,172.16.133.41,52830,66.114.52.25,80
35596,6,172.16.133.121,53744,157.56.234.118,443
35604,6,172.16.133.41,52831,174.35.22.77,80
35604,6,172.16.133.41,52832,173.194.74.95,80
35605,6,172.16.133.132,52446,173.194.43.32,80
35605,6,172.16.133.132,37044,204.246.169.230,80
35606,6,172.16.133.132,60534,23.33.95.139,80
35606,6,172.16.133.132,56338,173.252.110.27,443
35608,6,172.16.133.132,53742,204.93.223.148,80
35609,6,172.16.133.132,50383,23.67.242.10,80
35610,6,172.16.133.132,50384,23.67.242.10,80
35610,6,172.16.133.132,50385,23.67.242.10,80
35610,6,172.16.133.132,50386,23.67.242.10,80
35611,6,172.16.133.132,50387,23.67.242.10,80
35611,6,172.16.133.132,50388,23.67.242.10,80
35612,6,172.16.133.132,39768,206.190.56.191,80
35612,6,172.16.133.132,32926,208.47.254.26,80
35613,6,172.16.133.132,49442,23.33.82.110,443
35618,6,172.16.133.56,60946,157.56.236.102,443
35620,6,172.16.133.41,52833,216.52.121.204,80
35627,17,172.16.133.118,56495,68.64.21.45,1853
35628,6,172.16.133.120,53418,173.194.43.34,80
35632,17,172.16.133.39,55445,67.217.78.36,1853
35648,6,172.16.133.41,52834,216.52.121.204,80
35654,6,172.16.133.41,52835,216.52.121.204,80
35657,6,172.16.133.41,52836,216.52.121.204,80
35659,6,172.16.133.41,52837,216.52.121.204,80
35679,6,172.16.133.53,53647,67.217.64.49,443
35679,6,172.16.133.53,53648,67.217.66.49,443
35679,6,172.16.133.53,53644,67.217.65.49,443
35691,6,172.16.133.78,59077,67.69.174.9,80
35692,6,172.16.133.37,60487,216.219.115.183,443
35692,6,172.16.133.37,60488,216.115.217.225,443
35692,6,172.16.133.37,60483,64.74.80.244,443
35692,17,172.16.133.11,61628,239.255.255.250,1900
35692,6,172.16.133.37,60485,216.115.216.31,443
35701,6,172.16.133.41,52772,23.45.65.57,80
35702,17,172.16.133.118,49151,108.59.243.194,52932
35719,6,172.16.133.41,52774,23.45.65.57,80
35719,6,172.16.133.41,52769,23.45.65.57,80
35721,6,172.16.133.37,59832,157.56.234.118,443
35735,6,172.16.133.85,51704,68.64.28.20,443
35736,6,172.16.133.37,60490,68.64.28.20,443
35739,6,172.16.133.78,59078,67.69.174.9,80
35744,6,172.16.133.114,64372,157.56.242.198,443
35746,6,172.16.133.207,55645,67.217.64.54,443
35747,6,172.16.133.207,55647,67.217.64.49,443
35755,6,172.16.133.82,61253,216.137.33.209,443
35756,6,172.16.133.42,55080,157.56.236.102,443
35756,6,172.16.133.82,61254,216.137.33.209,443
35756,6,172.16.133.82,61257,216.137.33.209,443
35756,6,172.16.133.82,61255,216.137.33.209,443
35756,6,172.16.133.63,53398,173.194.43.60,80
35756,6,172.16.133.82,61256,216.137.33.209,443
35759,17,172.16.133.40,64307,239.255.255.250,1900
35764,17,172.16.133.57,53807,67.217.78.31,1853
35765,6,172.16.133.42,56856,208.89.13.133,80
35768,6,172.16.133.116,52399,96.43.146.48,443
35770,6,172.16.133.116,52395,96.43.146.48,443
35774,6,172.16.133.114,55270,67.217.65.49,443
35776,6,172.16.133.114,55272,67.217.64.49,443
35776,6,172.16.133.114,55273,67.217.66.49,443
35779,17,172.16.133.92,60150,239.255.255.250,1900
35796,6,172.16.133.41,52838,70.42.13.101,80
35798,17,172.16.133.6,53404,8.8.4.4,53
35804,6,172.16.133.36,64909,216.115.208.199,443
35812,6,172.16.133.101,50448,96.43.146.22,443
35813,6,172.16.133.41,52839,216.52.121.204,80
35821,6,172.16.133.25,63328,216.115.208.199,443
35839,6,172.16.133.99,51683,64.74.80.15,443
35839,6,172.16.133.99,51685,216.115.216.44,443
35839,6,172.16.133.99,51686,216.219.115.17,443
35839,6,172.16.133.99,51687,216.115.217.144,443
35879,6,172.16.133.41,52840,199.204.31.123,80
35880,6,172.16.133.41,52841,199.204.29.117,80
35888,17,172.16.133.6,64310,8.8.8.8,53
35910,6,172.16.133.29,60114,208.44.23.59,80
35925,6,172.16.133.87,60148,204.232.250.57,443
35925,6,172.16.133.87,60093,64.56.203.22,443
35925,6,172.16.133.87,60145,64.56.203.22,443
35931,6,172.16.133.78,59040,76.92.112.222,34755
35937,6,172.16.133.128,64954,96.43.146.22,443
35941,6,172.16.133.207,55646,67.217.65.54,443
35941,6,172.16.133.207,55648,67.217.64.54,443
35941,6,172.16.133.207,55649,67.217.66.54,443
35943,6,172.16.133.73,55853,74.125.226.201,443
35947,6,172.16.133.112,51577,174.129.24.14,8080
35947,6,172.16.133.26,53040,67.217.64.99,443
35947,6,172.16.133.26,53041,67.217.66.99,443
35947,6,172.16.133.26,53038,67.217.65.99,443
35955,6,172.16.133.78,58880,169.233.51.66,46939
35967,17,172.16.133.47,51444,68.64.21.45,1853
35986,6,172.16.133.120,53420,173.194.43.47,443
35988,6,172.16.133.67,51312,216.219.115.17,443
35988,6,172.16.133.67,51314,216.219.115.54,443
35998,6,172.16.133.85,51700,216.219.115.183,443
35998,6,172.16.133.85,51701,216.115.217.225,443
35998,6,172.16.133.85,51696,64.74.80.244,443
35998,6,172.16.133.85,51699,216.115.216.31,443
36004,6,172.16.133.29,59842,173.194.43.54,443
36004,6,172.16.133.26,49486,96.43.146.176,443
36010,6,172.16.133.49,54982,67.217.65.65,443
36010,6,172.16.133.49,54984,67.217.64.65,443
36010,6,172.16.133.49,54985,67.217.66.65,443
36013,6,172.16.133.36,65075,132.245.2.22,443
36035,6,172.16.133.67,53011,96.43.146.48,443
36038,6,172.16.133.41,52458,74.125.226.91,80
36094,17,172.16.133.57,53807,68.64.21.71,1853
36111,6,172.16.133.51,52983,157.56.232.214,443
36124,6,172.16.133.116,54533,157.56.245.198,443
36138,17,172.16.133.85,51035,68.64.29.28,1853
36169,6,172.16.133.41,52690,74.125.226.60,80
36193,6,172.16.133.103,63436,157.56.234.137,443
36194,6,172.16.133.120,53415,173.194.75.106,443
36195,6,172.16.133.82,60717,216.115.208.199,443
36196,17,172.16.133.36,62603,68.64.21.42,1853
36200,17,172.16.133.56,49514,68.64.21.42,1853
36204,17,172.16.133.49,58246,68.64.21.41,1853
36208,6,172.16.133.78,59079,67.69.174.9,80
36209,6,172.16.133.78,59080,67.69.174.9,80
36209,6,172.16.133.78,59081,67.69.174.9,80
36214,17,172.16.133.118,49151,108.59.243.194,52934
36214,17,172.16.133.99,56566,67.217.78.32,1853
36218,6,172.16.133.95,49359,157.56.240.102,443
36222,6,172.16.133.45,61095,173.194.43.39,443
36231,6,172.16.133.28,65338,74.125.226.229,443
36234,6,172.16.133.78,58867,199.94.91.63,12192
36236,6,172.16.133.78,56478,68.9.194.237,54094
36237,6,172.16.133.50,50691,216.137.33.57,443
36237,6,172.16.133.50,50692,216.137.33.57,443
36237,6,172.16.133.50,50693,216.137.33.57,443
36265,6,172.16.133.103,63437,157.56.236.89,80
36276,17,172.16.133.67,56707,68.64.21.46,1853
36288,6,172.16.133.48,60470,23.60.158.251,80
36289,6,172.16.133.48,60459,208.47.254.56,80
36289,6,172.16.133.48,60453,107.21.241.184,80
36289,6,172.16.133.48,60452,69.164.34.128,80
36289,6,172.16.133.48,60474,67.69.174.115,80
36289,6,172.16.133.48,60467,23.59.225.224,80
36289,6,172.16.133.48,60471,12.129.199.104,80
36289,6,172.16.133.48,60472,67.69.174.131,80
36289,6,172.16.133.48,60465,23.59.225.224,80
36289,17,172.16.133.92,64264,68.64.29.40,1853
36294,17,172.16.133.26,54654,68.64.21.37,1853
36309,6,172.16.133.26,53037,67.217.64.99,443
36309,6,172.16.133.25,60406,207.38.140.238,26845
36313,6,172.16.133.93,53483,96.43.146.48,443
36314,6,172.16.133.78,59083,67.69.174.9,80
36322,6,172.16.133.29,60769,208.111.160.6,80
36326,6,172.16.133.24,57633,23.20.10.203,443
36331,17,172.16.133.37,55363,68.64.21.36,1853
36332,6,172.16.133.36,64955,67.217.64.100,443
36333,6,172.16.133.57,59181,216.219.115.160,443
36333,6,172.16.133.57,59183,216.219.115.183,443
36344,17,172.16.133.60,63861,68.64.21.41,1853
36346,6,172.16.133.121,56490,173.194.43.54,443
36355,6,172.16.133.60,62038,67.217.64.49,443
36355,6,172.16.133.60,62040,67.217.64.54,443
36356,17,172.16.133.207,50477,68.64.21.45,1853
36359,6,172.16.133.78,59084,23.60.238.131,443
36360,6,172.16.133.26,53072,107.20.103.220,443
36364,6,172.16.133.63,53725,107.22.18.198,443
36364,6,172.16.133.76,62350,96.43.146.22,443
36366,6,172.16.133.36,64517,54.243.254.190,443
36366,6,172.16.133.28,65339,173.194.43.40,443
36379,6,172.16.133.41,52813,208.47.254.26,80
36381,6,172.16.133.57,59175,184.73.181.74,8080
36382,6,172.16.133.87,65530,157.56.240.102,443
36391,17,172.16.133.53,60838,68.64.21.40,1853
36392,6,172.16.133.78,59085,67.69.174.18,80
36410,17,172.16.133.109,49151,68.87.152.185,51171
36426,6,172.16.133.78,59086,12.129.199.104,80
36426,6,172.16.133.78,59087,67.69.174.122,80
36430,6,172.16.133.39,62821,216.115.217.144,443
36431,6,172.16.133.39,62815,64.74.80.15,443
36431,6,172.16.133.39,62817,216.115.216.44,443
36431,6,172.16.133.39,62818,216.219.115.17,443
36437,17,172.16.133.57,53807,68.64.21.62,1853
36439,6,172.16.133.132,37936,76.13.6.174,80
36449,6,172.16.133.25,62993,65.31.30.198,23196
36452,6,172.16.133.76,60548,5.79.25.106,443
36454,6,172.16.133.103,63438,132.245.1.166,443
36462,6,172.16.133.47,56534,67.217.65.65,443
36462,6,172.16.133.47,56536,67.217.64.65,443
36462,6,172.16.133.47,56537,67.217.66.65,443
36465,6,172.16.133.78,55130,187.59.124.8,15849
36472,6,172.16.133.41,52814,208.47.254.24,80
36475,6,172.16.133.41,52843,208.47.254.24,80
36475,6,172.16.133.41,52844,208.47.254.24,80
36483,17,172.16.133.37,55364,68.64.28.169,8200
36487,6,172.16.133.78,59088,205.234.225.137,80
36493,6,172.16.133.37,59833,157.56.234.118,443
36514,17,172.16.133.6,51998,8.8.8.8,53
36515,6,172.16.133.60,62042,67.217.66.49,443
36515,6,172.16.133.60,62039,67.217.65.49,443
36515,6,172.16.133.60,62041,67.217.64.49,443
36521,17,172.16.133.114,49319,68.64.21.44,1853
36529,6,172.16.133.49,54981,67.217.64.65,443
36529,6,172.16.133.47,56533,67.217.64.65,443
36529,6,172.16.133.47,56535,67.217.64.64,443
36531,6,172.16.133.26,53039,67.217.64.100,443
36533,6,172.16.133.45,60944,96.43.146.176,443
36533,6,172.16.133.49,54983,67.217.64.64,443
36534,6,172.16.133.45,61310,96.43.146.178,443
36536,6,172.16.133.53,53643,67.217.64.49,443
36536,6,172.16.133.53,53645,67.217.64.54,443
36537,6,172.16.133.36,64956,67.217.64.99,443
36538,6,172.16.133.36,64958,67.217.66.99,443
36538,6,172.16.133.36,64954,67.217.65.99,443
36539,6,172.16.133.45,61288,96.43.146.178,443
36539,6,172.16.133.114,55269,67.217.64.49,443
36540,6,172.16.133.56,60849,67.217.64.49,443
36540,6,172.16.133.126,61255,96.43.146.22,443
36541,6,172.16.133.45,61284,96.43.146.176,443
36542,6,172.16.133.126,61269,96.43.146.22,443
36542,6,172.16.133.114,55271,67.217.64.54,443
36542,6,172.16.133.95,49358,157.56.240.102,443
36549,6,172.16.133.36,64953,67.217.64.99,443
36550,6,172.16.133.132,54013,23.33.95.139,80
36551,6,172.16.133.45,61261,96.43.146.178,443
36554,6,172.16.133.56,56237,208.92.54.5,80
36567,6,172.16.133.92,49664,96.43.146.48,443
36576,17,172.16.133.6,51608,8.8.8.8,53
36577,17,172.16.133.6,50514,8.8.8.8,53
36577,17,172.16.133.6,63186,8.8.8.8,53
36579,17,172.16.133.6,54746,8.8.8.8,53
36579,17,172.16.133.6,57172,8.8.8.8,53
36588,6,172.16.133.17,54473,132.245.1.150,443
36595,17,172.16.133.109,49151,68.87.152.185,51204
36595,6,172.16.133.73,57015,74.125.133.189,443
36598,6,172.16.133.21,52700,96.43.146.22,443
36609,17,172.16.133.6,63187,8.8.8.8,53
36610,6,172.16.133.41,52845,23.62.105.231,80
36611,6,172.16.133.41,52846,174.129.245.199,80
36612,6,172.16.133.41,52847,174.129.245.199,80
36612,6,172.16.133.41,52848,208.47.254.8,80
36612,6,172.16.133.41,52849,23.21.215.52,80
36612,6,172.16.133.41,52850,23.21.215.52,80
36613,17,172.16.133.6,50257,8.8.8.8,53
36616,17,172.16.133.6,64096,8.8.8.8,53
36619,17,172.16.133.6,50803,8.8.8.8,53
36633,17,172.16.133.39,55445,67.217.78.36,1853
36643,6,172.16.133.132,49215,98.139.161.29,80
36645,6,172.16.133.41,52592,74.125.226.67,80
36651,17,172.16.133.118,56495,68.64.21.45,1853
36654,6,172.16.133.92,55693,64.74.80.188,443
36654,6,172.16.133.92,55695,216.115.216.101,443
36654,6,172.16.133.92,55696,216.219.115.163,443
36655,6,172.16.133.92,55697,216.115.217.201,443
36663,17,172.16.133.6,64340,8.8.8.8,53
36664,17,172.16.133.6,56028,8.8.8.8,53
36668,17,172.16.133.6,65052,8.8.8.8,53
36673,6,172.16.133.41,52446,74.125.226.58,80
36680,6,172.16.133.28,49296,157.56.234.118,443
36686,6,172.16.133.78,58887,70.99.54.203,28061
36693,6,172.16.133.78,58234,165.124.181.58,40169
36699,17,172.16.133.6,59243,8.8.8.8,53
36725,17,172.16.133.118,49151,108.59.243.194,52936
36730,6,172.16.133.56,49621,96.43.146.48,443
36733,6,172.16.133.78,58806,98.209.196.102,34603
36738,6,172.16.133.41,52851,199.204.31.89,80
36744,6,172.16.133.37,59832,157.56.234.118,443
36768,6,172.16.133.48,60507,173.194.43.54,443
36772,17,172.16.133.6,59243,8.8.4.4,53
36784,6,172.16.133.37,60589,67.217.64.244,443
36790,6,172.16.133.17,54476,132.245.1.150,443
36792,6,172.16.133.58,53908,65.55.71.195,443
36793,6,172.16.133.132,42473,206.190.56.191,80
36795,6,172.16.133.48,60508,173.194.43.54,443
36809,6,172.16.133.36,64957,68.64.28.20,443
36814,6,172.16.133.37,60590,216.115.223.200,443
36834,6,172.16.133.33,57493,96.43.146.176,443
36837,6,172.16.133.33,53877,96.43.146.176,443
36856,6,172.16.133.36,63681,96.43.146.22,443
36857,6,172.16.133.78,49613,71.231.31.96,46619
36865,6,172.16.133.25,60567,173.194.43.54,443
36868,17,172.16.133.6,56152,8.8.8.8,53
36870,6,172.16.133.78,57250,173.194.43.45,80
36872,6,172.16.133.78,59089,173.194.43.59,80
36872,6,172.16.133.78,59090,173.194.43.59,80
36875,6,172.16.133.41,52782,199.102.234.31,80
36896,6,172.16.133.78,59078,67.69.174.9,80
36896,6,172.16.133.78,59077,67.69.174.9,80
36897,6,172.16.133.132,41380,23.67.242.10,80
36899,6,172.16.133.90,51432,173.194.68.125,5222
36910,6,172.16.133.78,59091,23.60.238.131,443
36913,6,172.16.133.78,59092,23.60.238.131,443
36913,6,172.16.133.78,58759,208.47.254.83,80
36913,6,172.16.133.78,59093,23.60.238.131,443
36914,6,172.16.133.78,59094,23.60.238.131,443
36921,6,172.16.133.60,62037,216.115.208.199,443
36925,6,172.16.133.41,52831,174.35.22.77,80
36925,6,172.16.133.84,56200,96.43.146.176,443
36928,6,172.16.133.67,51318,216.115.217.144,443
36928,6,172.16.133.67,51313,64.74.80.15,443
36928,6,172.16.133.67,51316,216.115.216.44,443
36928,6,172.16.133.67,51317,216.219.115.17,443
36940,17,172.16.133.34,57033,239.255.255.250,1900
36943,6,172.16.133.28,49251,157.56.234.118,443
36948,6,172.16.133.132,49624,98.139.240.22,80
36953,6,172.16.133.37,60591,66.151.150.190,443
36955,6,172.16.133.121,54742,69.9.238.98,56159
36956,6,172.16.133.37,60592,216.219.113.250,443
36967,17,172.16.133.47,51444,68.64.21.45,1853
36970,6,172.16.133.78,59095,67.69.174.9,80
36973,6,172.16.133.26,53042,68.64.28.20,443
36974,6,172.16.133.39,64172,216.137.33.49,80
36975,6,172.16.133.78,59096,74.125.226.25,80
36975,6,172.16.133.78,59097,74.125.226.25,80
36980,6,172.16.133.67,51321,216.115.209.97,443
36998,6,172.16.133.23,61948,157.56.236.102,443
37014,6,172.16.133.78,59098,138.108.7.20,80
37014,17,172.16.133.67,52403,67.217.88.161,8200
37021,6,172.16.133.112,51577,174.129.24.14,8080
37034,6,172.16.133.78,59099,23.60.225.169,80
37037,6,172.16.133.132,50020,98.139.134.187,80
37067,6,172.16.133.39,64213,216.137.33.49,80
37091,6,172.16.133.126,61265,96.43.146.22,443
37095,17,172.16.133.76,59808,239.255.255.250,1900
37095,6,172.16.133.82,64223,96.43.146.22,443
37099,6,172.16.133.126,61268,96.43.146.22,443
37100,6,172.16.133.78,59100,138.108.7.20,80
37102,6,172.16.133.42,56894,157.56.236.102,443
37104,6,172.16.133.66,53670,23.0.49.244,80
37104,6,172.16.133.66,53672,23.0.49.244,80
37105,6,172.16.133.118,57826,173.194.68.125,5222
37106,6,172.16.133.126,61267,96.43.146.22,443
